reviews,reviewers,date_reviews,rating,course_id
Great lectures and instructor. I love this course and learnt a lot. ,By Ying Z,"Aug 13, 2016",5,python-network-data
"Very informative, learnt a lot of practical skills in data analysis",By Muthuvel,"Jun 15, 2016",5,python-network-data
Good lectures. Inspiring code examples and programming assignments.,By Artyom,"Apr 26, 2016",5,python-network-data
Great Course and the way it has been designed is amazingly simple.,By Jeet S B,"Dec 14, 2016",5,python-network-data
A very good course for one whom has interet in coding but has no e,By 姚琦,"Oct 07, 2016",5,python-network-data
"
Very good for a beginner and a programmer trying to be a Pythonist
",By Artur F,"Jun 17, 2016",5,python-network-data
"Enjoyed with this class, and Dr.Chuck is a really good instructor!",By Honglan H,"Apr 05, 2016",5,python-network-data
"Nice cours , I enjoy it ! thanks a lot Sir about all your efforts",By Hfa Y,"Sep 06, 2016",5,python-network-data
Easy to understand and a well - paced course.Thank you Dr. Chuck!,By ADARSH G,"Feb 28, 2016",5,python-network-data
I recommend this course to anyone who wants to program in Python.,By Dorothy L M,"Jan 04, 2016",5,python-network-data
Chuck is simply the best! I recommend this course for everybody!,By Barbara F,"Nov 24, 2016",5,python-network-data
Had a great time learning how to access web data using Python!!!,By MAYUR A,"Aug 09, 2016",5,python-network-data
the best python teacher and materials i have encountered so far!,By Jan S,"Jul 27, 2016",5,python-network-data
With simple and clear illustration of the web structure as bonus,By 钱立,"Mar 06, 2016",5,python-network-data
Very inspiring lesson through which I find I have more to learn!,By Francis,"Jan 21, 2016",5,python-network-data
The teacher is very humorous and content is easy to understand。,By 王海明,"Dec 04, 2016",5,python-network-data
Dr Chuck is great. The assitance on doubts is also really good.,By Joseph S,"Nov 14, 2016",5,python-network-data
good course for beginner. well designed tasks for max learning.,By Gu Y,"Oct 16, 2016",5,python-network-data
Just the right course to begin with to play with web data/api's,By Phanikiran S,"Aug 30, 2016",5,python-network-data
"excelente curso con  temas concretos y se ven de manera rápida.

",By Eduardo C F,"Jul 20, 2016",5,python-network-data
"very good information of many concepts and nicely put together.
",By lohith,"Jun 28, 2016",5,python-network-data
Fund and amazing how easy that we can use the resources in web.,By Sendo T,"Mar 11, 2016",5,python-network-data
"Jst the Best Teacher and an incredible course, cheers chuck! :)",By Kyle T,"Mar 10, 2016",5,python-network-data
A very interactive and fun intro into the world of web-services,By Abhishek G,"Jan 29, 2016",5,python-network-data
I enjoyed this course the most.. best one in the specializatin,By Amr,"Feb 10, 2016",5,python-network-data
"Thank you very much, dr. Chuck. This course was very helpful.",By Sander H,"Jun 14, 2016",5,python-network-data
"Great course, excellent to retrieve information from the Web.",By Nadine G,"May 31, 2016",5,python-network-data
5 stars! Would have given more if I had an option to do that.,By Vishwas K V,"Apr 03, 2016",5,python-network-data
Great course to  give you intro for using python on the web.,By Yehuda G,"Aug 03, 2016",5,python-network-data
This is one of the most amazing Python courses I have seen!!,By Pavel F,"Jan 03, 2016",5,python-network-data
Just enough to do some damage making API calls and parsing.,By Ken M,"Dec 31, 2016",5,python-network-data
"Neat work, excellent class structure. simple and practical.",By Zhenqi L,"Jul 17, 2016",5,python-network-data
"Great Course! Dr.Chuck, thanks for your passionate sharing.",By yichu c,"Feb 21, 2016",5,python-network-data
great professor + awesome/simple to understand presentation,By Simon Z ,"Jan 28, 2016",5,python-network-data
"Simply brilliant! Stimulating, challenging and fulfilling!",By Pratyush C,"Nov 05, 2016",5,python-network-data
This section is very interesting and I get a lot from it !,By Jesse X,"Aug 17, 2016",5,python-network-data
Nice introductory course. It will be useful for beginners.,By Vivek K,"Jun 11, 2016",5,python-network-data
A nice course for beginners. Dr. Chuck is really humorous. ,By Kevin S,"Mar 10, 2016",5,python-network-data
Great teacherGreat teaching methodologyInvaluable material,By Stephanie M D,"Jan 19, 2016",5,python-network-data
"excellent, very instructive between each program proposed
",By Cesar C,"Aug 01, 2016",5,python-network-data
Loved the course and loved learning python with Dr. Chuck,By Harsh,"Feb 21, 2016",5,python-network-data
"Learned loads, course was great, professor was awesome.",By Aulden H,"Oct 22, 2016",5,python-network-data
"
Very good course .... python has the language of future
",By piyush p,"Jul 10, 2016",5,python-network-data
Nice Course. Learnt a lot. Thanks to the instructors..,By ROUSHAN K,"Oct 28, 2016",5,python-network-data
这个老师的课很简单易懂，我会继续学相关课程3.但这属于基础入门课，没有太多知识储备的人都能懂。但能培养兴趣。,By 颜寒祺,"Oct 13, 2016",5,python-network-data
A very good course. Everything is explained so nicely.,By Yifei Z,"Oct 11, 2016",5,python-network-data
Great course. Recommended to start with web scrapping.,By German M,"Sep 27, 2016",5,python-network-data
A good start to understand what goes around API world.,By Feraz K,"Sep 18, 2016",5,python-network-data
Loved the course. Learnt a lot about API and scraping. ,By Abhishek M,"May 17, 2016",5,python-network-data
It is just a great course. I recommend it to everyone!,By Octavio P,"Mar 11, 2016",5,python-network-data
Very well planned course which covers a lot of ground. ,By Antony D S,"Jan 24, 2016",5,python-network-data
Great code examples and insights by Profesor Severance,By Agis T,"Jan 16, 2016",5,python-network-data
"easy to understand, very suitable for online learners.",By MrBox,"Jan 03, 2016",5,python-network-data
Easy to keep up with the course. Valuable experience.,By matt h,"Dec 13, 2016",5,python-network-data
Great TutorGreat CourseGreat MaterialsFun Programming,By Rosni L,"Nov 11, 2016",5,python-network-data
Most excellent and useful online course I've learned!,By Jerry H,"Jun 19, 2016",5,python-network-data
Learned basic steps and techniques to access web data,By Ziman Z,"Jun 06, 2016",5,python-network-data
"Dr. Chuck is awesome, learned so much in this course.",By Diego T,"Mar 08, 2016",5,python-network-data
genial curso para aprender poco a poco a usar python,By Cristhian F,"Oct 02, 2016",5,python-network-data
The course is awesome but really need extra efforts.,By Archana D,"Jun 20, 2016",5,python-network-data
Excellent !!! Its an easy course but I learnt a lot. ,By Itrat R,"Jun 04, 2016",5,python-network-data
Great information.  Dr. Chuck is a great instructor.,By Larry M,"May 07, 2016",5,python-network-data
"Great course with good teaching, practice. And exams",By Leslie X,"Mar 18, 2016",5,python-network-data
once again only matter the ability to make it simple,By philippe A,"Mar 15, 2016",5,python-network-data
"Really illustrative, short, especific and excelent. ",By Daniel E M,"Dec 09, 2016",5,python-network-data
"Excelente curso, muy didáctico, muy bien organizado",By Martin B,"Oct 12, 2016",5,python-network-data
Very good course. Not very difficult but practical!,By Chuqiao L,"Oct 06, 2016",5,python-network-data
Dr.Chuck's courses are fantastic! you can't miss it,By CAI M,"Jan 20, 2016",5,python-network-data
It was fun to expand my python knowledge. Thanks...,By Koray Y,"Jan 06, 2016",5,python-network-data
"Best professor, makes learning fun. Learned a lot! ",By Eskinder,"Nov 07, 2016",5,python-network-data
Very cool!  Demystified getting data from the web!,By Chris C,"Oct 31, 2016",5,python-network-data
"After taking this course, i found it very useful !",By mahdi k,"Oct 01, 2016",5,python-network-data
"I thoroughly enjoyed the course, and learnt a lot.",By Sai V,"Jul 31, 2016",5,python-network-data
Another amazing course from Coursera and Dr Chuck.   ,By Deleted A,"Jun 30, 2016",5,python-network-data
Basic project to learn deal with data through web. ,By Runzu W,"Feb 17, 2016",5,python-network-data
"Un curso excelente, muy didáctico e intuitivo!!!!",By DANIEL C,"Oct 12, 2016",5,python-network-data
"Just go for it, learn lot of things and have fun.",By supromit r,"Oct 01, 2016",5,python-network-data
very good to start your web data accessing career,By Yu X,"Mar 12, 2016",5,python-network-data
For those interested in XML and JSON is great!!!!,By Fabio K,"Feb 07, 2016",5,python-network-data
Outstanding course from Dr. Chuck. Thank you Dr.,By Koray D,"Nov 05, 2016",5,python-network-data
very good coursethe exercises are a bit too easy,By eran n,"Oct 16, 2016",5,python-network-data
Excellent course! Python is powerful on the Web.,By Esteban S,"May 31, 2016",5,python-network-data
Great class.  Dr. Chuck was fantastic as always.,By Robert S,"Mar 20, 2016",5,python-network-data
